"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"136","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"137","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","- implemented the stop option ""--"".
- added a test case for it.
- modified to use generics to avoid casting in test case.
","fa1c0a620764bd15f5f69faf56e4907235490000","kohsuke"
"138","CmdLineParser","CmdLineParser","14","Exceptions Change","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"139","CmdLineParser","CmdLineParser","14","Exceptions Change","CmdLineParser now correctly identifies long option values (that was missing from the previous commit)
","63d35cd77540b298eea313dfe7ef395e9dc73a6f","marksinke"
"140","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","applied a patch from Daniel <daniel.j.larsson@gmail.com>
----
Hi,
Attached is a fairly small patch to include the parser instance in the
thrown CmdLineException. I'm using args4j for parsing subcommands, each with
it's own set of options, and thus used multiple parsers. It made sense to
have a global try...catch block, but then I had trouble calling the right
parser.printUsage() method. This is solved by including the parser in the
thrown exception:
try {
    ...
} catch (CmdLineException e) {
    ...
    e.getParser().printUsage(System.err);
}
Hope you'd consider this patch for the next release.
","a9084b8c6e387690bdeb9153145c0948170e27f5","kohsuke"
"141","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","Prepare for alternative 'markup' (instead of Annotations)
","86a083624034798d9a1bbc35dfa98acaa7cd283d","jhm"
"142","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","this must be a left-over debug statement.
","1cc855e946670a94428d8014ee881dfbcdbe17dc","kohsuke"
"143","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","- final implementation of XML parsing
- copy required test resources to the test classpath
- javadoc
","6259586cc463554564f6b0374d95a93cded39d28","jhm"
"144","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","- removed dupliation.
- removed the bean field to make room for multi-bean binding.
","83bf6d79ccb1cd6be4b75180bbc38c532a3ca73d","kohsuke"
"145","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","- The point of exposing CmdLineParser.addOption and addArgument is to open up metadata parsing to the caller. So in that spirit, there's no need for CmdLineParser to sniff the incoming bean for how to read metadata. It's best to leave that to the caller.
- MetadataParser was concurrent unsafe, as the clone doesn't clone parsers themselves.
- Moved Setter to SPI, since it's irrelevant for casual users.
","15aa33b42db7398fec119fa52ce2d749c162cad3","kohsuke"
"146","CmdLineParser","CmdLineParser","14","Body Change","Wasnt sure by myself, so document after a test
","9b8dc05015eb1a877eedc5445a04f8043e489701","jhm"
"147","CmdLineParser","CmdLineParser","14","Body Change","Merge pull request #29 from Zearin/docs

Numerous minor edits to documentation","e08af41930d5538c586c29680047ab4521f9a2bc","Kohsuke Kawaguchi"
"148","CmdLineParser","CmdLineParser","14","Body Change, Exceptions Change, MultiChange","new constructor for CmdLineParser to optionally not sort options. This is because the order of the options might be purposeful, for example grouping them logically.
","1a0e18d83a690fc64a0a2ba87f1330de8137c558","Erb"
"149","CmdLineParser","CmdLineParser","14","Exceptions Change","pass parameters into CmdLineParser constructor in a way inspired by Typesafe config API
","0606791470fffe702cfbf33ab2b7b04eb6902870","Erb"
"150","CmdLineParser","CmdLineParser","6","Body Change, Exceptions Change, Introduced, MultiChange","pass parameters into CmdLineParser constructor in a way inspired by Typesafe config API
","0606791470fffe702cfbf33ab2b7b04eb6902870","Erb"
"151","CmdLineParser","CmdLineParser","6","Exceptions Change","ParserProperties is only place to store the settings
","1a00f13387d96041698bfd2e5c5f5e39f20fefdf","Erb"
"152","CmdLineParser","CmdLineParser","6","Body Change, Exceptions Change, MultiChange","ParserProperties is only place to store the settings (fixed)
","1b5136f66e39131cf8d147416c90630ee1026ebe","Erb"
"153","CmdLineParser","CmdLineParser","6","Exceptions Change","make ParserProperties more compliant to the standard builder pattern
","98617f68d1fc9e175d19822d33ed3f8785bfac4a","Erb"
"154","CmdLineParser","CmdLineParser","6","Body Change, Exceptions Change, MultiChange","More generic to allow Comparator, not just a boolean
","94eb6d9043f545f85c943529f76c1835598c8fda","Kohsuke Kawaguchi"
"155","CmdLineParser","CmdLineParser","6","Exceptions Change","Fixing the inconsistency in naming methods
","c055070b63d16072adb92536bf3d2814d29e453a","Kohsuke Kawaguchi"
"156","getProperties","getProperties","2","File Renamed","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"157","getProperties","getProperties","2","Body Change, Introduced, MultiChange","Generalizing this by allowing arbitrary string
","58ed80598033b0e4e89fbd19b8d33ea3c291910c","Kohsuke Kawaguchi"
"158","addArgument","addArgument","7","Body Change, Introduced, MultiChange","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"159","addArgument","addArgument","7","Modifier Change","Make CmdLineParser.addArgument() + .addOption() public.
As suggested by Ulrik Sjolin
","d1ad6d47baf38c3fcf1836b5ce89c9dda3f302b7","jhm"
"160","addArgument","addArgument","7","Body Change, Exceptions Change, MultiChange","Merge pull request #67 from sfuhrm/code-cleanups

Code cleanups","f3ad7da56bcdd851c95c774db9718d1cede2f242","Kohsuke Kawaguchi"
"161","addArgument","addArgument","7","Body Change, Exceptions Change, MultiChange","Merge pull request #69 from sfuhrm/code-cleanups-2

Code cleanups 2","9d8c90bd0edcf4be12d380555087a7703be6416b","Kohsuke Kawaguchi"
"162","addArgument","addArgument","7","Body Change, Exceptions Change, MultiChange","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"163","addArgument","addArgument","7","Body Change, Exceptions Change, MultiChange","Merge pull request #110 from englishman/check-not-null-usage-fix

use Utilities.chechNotNull anywhere","0ccd40b236bf9054670458d8c216705fcdbf912d","Kohsuke Kawaguchi"
"164","addArgument","addArgument","7","Body Change, Exceptions Change, MultiChange","Merge pull request #112 from davido/patch-1

CmdLineParser: mark createOptionHandler() as non-deprecated","17bf92cf7ecd2f9f4a53a0c570b3b0e789a5976e","Kohsuke Kawaguchi"
"165","addOption","addOption","12","Body Change, Exceptions Change, MultiChange","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"166","addOption","addOption","12","Body Change","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"167","addOption","addOption","12","Body Change","Obtained from: Igor Lankin
Submitted by:  Igor Lankin
Reviewed by:   Mark Sinke

Add aliases to option names.
","27cab037bba3ed35fa43f07bc95b25a69fbec779","marksinke"
"168","addOption","addOption","12","Body Change","CmdLineParser now correctly identifies long option values (that was missing from the previous commit)
","63d35cd77540b298eea313dfe7ef395e9dc73a6f","marksinke"
"169","addOption","addOption","12","Modifier Change","Make CmdLineParser.addArgument() + .addOption() public.
As suggested by Ulrik Sjolin
","d1ad6d47baf38c3fcf1836b5ce89c9dda3f302b7","jhm"
"170","addOption","addOption","12","Body Change","- final implementation of XML parsing
- copy required test resources to the test classpath
- javadoc
","6259586cc463554564f6b0374d95a93cded39d28","jhm"
"171","addOption","addOption","12","Body Change","Merge pull request #29 from Zearin/docs

Numerous minor edits to documentation","e08af41930d5538c586c29680047ab4521f9a2bc","Kohsuke Kawaguchi"
"172","addOption","addOption","12","Body Change, Exceptions Change, MultiChange","Merge pull request #67 from sfuhrm/code-cleanups

Code cleanups","f3ad7da56bcdd851c95c774db9718d1cede2f242","Kohsuke Kawaguchi"
"173","addOption","addOption","12","Body Change, Exceptions Change, MultiChange","Merge pull request #69 from sfuhrm/code-cleanups-2

Code cleanups 2","9d8c90bd0edcf4be12d380555087a7703be6416b","Kohsuke Kawaguchi"
"174","addOption","addOption","12","Body Change, Exceptions Change, MultiChange","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"175","addOption","addOption","12","Body Change, Exceptions Change, MultiChange","Rely on static imports
","c5dfcfe0ae1d5d90e5783b81279aba38ad99a11b","Kohsuke Kawaguchi"
"176","addOption","addOption","12","Exceptions Change","Merge pull request #112 from davido/patch-1

CmdLineParser: mark createOptionHandler() as non-deprecated","17bf92cf7ecd2f9f4a53a0c570b3b0e789a5976e","Kohsuke Kawaguchi"
"177","getArguments","getArguments","1","Body Change, Introduced, MultiChange","Exposing arguments directly.
","40875c1eae65ab935e392c92e4d1ec1ad50802cd","kohsuke"
"178","getOptions","getOptions","1","Body Change, Introduced, MultiChange","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"179","checkOptionNotInMap","checkOptionNotInMap","7","File Renamed","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"180","checkOptionNotInMap","checkOptionNotInMap","7","Body Change, Exceptions Change, Introduced, MultiChange","CmdLineParser now correctly identifies long option values (that was missing from the previous commit)
","63d35cd77540b298eea313dfe7ef395e9dc73a6f","marksinke"
"181","checkOptionNotInMap","checkOptionNotInMap","7","Body Change, Exceptions Change, MultiChange","Found some not externalized Messages.
","ffe93fba1387b096dfb751b4c57ab9fe3df5681c","jhm"
"182","checkOptionNotInMap","checkOptionNotInMap","7","Body Change, Exceptions Change, MultiChange","Merge pull request #67 from sfuhrm/code-cleanups

Code cleanups","f3ad7da56bcdd851c95c774db9718d1cede2f242","Kohsuke Kawaguchi"
"183","checkOptionNotInMap","checkOptionNotInMap","7","Body Change, Exceptions Change, MultiChange","Merge pull request #69 from sfuhrm/code-cleanups-2

Code cleanups 2","9d8c90bd0edcf4be12d380555087a7703be6416b","Kohsuke Kawaguchi"
"184","checkOptionNotInMap","checkOptionNotInMap","7","Body Change, Exceptions Change, MultiChange","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"185","checkOptionNotInMap","checkOptionNotInMap","7","Body Change, Exceptions Change, MultiChange","Rely on static imports
","c5dfcfe0ae1d5d90e5783b81279aba38ad99a11b","Kohsuke Kawaguchi"
"186","createOptionHandler","createOptionHandler","7","Body Change, Introduced, MultiChange","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"187","createOptionHandler","createOptionHandler","7","Modifier Change, Body Change, MultiChange","applied a patch from Daniel <daniel.j.larsson@gmail.com>
----
Hi,
Attached is a fairly small patch to include the parser instance in the
thrown CmdLineException. I'm using args4j for parsing subcommands, each with
it's own set of options, and thus used multiple parsers. It made sense to
have a global try...catch block, but then I had trouble calling the right
parser.printUsage() method. This is solved by including the parser in the
thrown exception:
try {
    ...
} catch (CmdLineException e) {
    ...
    e.getParser().printUsage(System.err);
}
Hope you'd consider this patch for the next release.
","a9084b8c6e387690bdeb9153145c0948170e27f5","kohsuke"
"188","createOptionHandler","createOptionHandler","7","Body Change","- final implementation of XML parsing
- copy required test resources to the test classpath
- javadoc
","6259586cc463554564f6b0374d95a93cded39d28","jhm"
"189","createOptionHandler","createOptionHandler","7","Body Change","Merge pull request #67 from sfuhrm/code-cleanups

Code cleanups","f3ad7da56bcdd851c95c774db9718d1cede2f242","Kohsuke Kawaguchi"
"190","createOptionHandler","createOptionHandler","7","Body Change","Merge pull request #69 from sfuhrm/code-cleanups-2

Code cleanups 2","9d8c90bd0edcf4be12d380555087a7703be6416b","Kohsuke Kawaguchi"
"191","createOptionHandler","createOptionHandler","7","Modifier Change, Body Change, MultiChange","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"192","createOptionHandler","createOptionHandler","7","Body Change","Merge pull request #112 from davido/patch-1

CmdLineParser: mark createOptionHandler() as non-deprecated","17bf92cf7ecd2f9f4a53a0c570b3b0e789a5976e","Kohsuke Kawaguchi"
"193","printExample","printExample","2","Body Change, Introduced, MultiChange","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"194","printExample","printExample","2","Body Change","Merge pull request #29 from Zearin/docs

Numerous minor edits to documentation","e08af41930d5538c586c29680047ab4521f9a2bc","Kohsuke Kawaguchi"
"195","printExample","printExample","2","Body Change, Introduced, MultiChange","implemented the printExample method.
","841821273e4c03bbbdeec6eec8ac8aa60006898e","kohsuke"
"196","printExample","printExample","2","Body Change","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"197","printExample","printExample","9","Body Change, Introduced, MultiChange","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"198","printExample","printExample","9","Body Change","Merge pull request #29 from Zearin/docs

Numerous minor edits to documentation","e08af41930d5538c586c29680047ab4521f9a2bc","Kohsuke Kawaguchi"
"199","printExample","printExample","9","Body Change, Exceptions Change, MultiChange","Merge pull request #67 from sfuhrm/code-cleanups

Code cleanups","f3ad7da56bcdd851c95c774db9718d1cede2f242","Kohsuke Kawaguchi"
"200","printExample","printExample","9","Exceptions Change","Merge pull request #69 from sfuhrm/code-cleanups-2

Code cleanups 2","9d8c90bd0edcf4be12d380555087a7703be6416b","Kohsuke Kawaguchi"
"201","printExample","printExample","9","Exceptions Change","Merge pull request #73

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","da7de2b8b1be12fb646997b97d2deec63eaa4c0b","Kohsuke Kawaguchi"
"202","printExample","printExample","9","Exceptions Change","Moving the setting to ParserProperties
","03e32ef3083b23760d543dc6aab117df3909ded8","Kohsuke Kawaguchi"
"203","printExample","printExample","9","Exceptions Change","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"204","printExample","printExample","9","Body Change","Merge pull request #81 from sfuhrm/JavaDocFix

Java doc fixes","063d2734c4086b459aea136511b2a4cebe02bee4","Kohsuke Kawaguchi"
"205","printExample","printExample","9","Exceptions Change","Merge pull request #110 from englishman/check-not-null-usage-fix

use Utilities.chechNotNull anywhere","0ccd40b236bf9054670458d8c216705fcdbf912d","Kohsuke Kawaguchi"
"206","printExample","printExample","2","Body Change, Introduced, MultiChange","implemented the printExample method.
","841821273e4c03bbbdeec6eec8ac8aa60006898e","kohsuke"
"207","printExample","printExample","2","Body Change","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"208","printUsage","printUsage","2","Body Change","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"209","printUsage","printUsage","2","Body Change","javadoc improvement
","ef8fac1c74409a3027f616e1a412483093fb17f1","kohsuke"
"210","printUsage","printUsage","5","Body Change","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"211","printUsage","printUsage","5","Body Change","implemented metavariable support.
","a5f06b369490d93f37c354f03f0982d42bf39718","kohsuke"
"212","printUsage","printUsage","5","Body Change","Issue number:  3
Obtained from: lstadler

Possibility to specify line width in printUsage. Done via parser configuration.
","d5905e097d87938fba92ac54647d62ce56eb4ea2","jhm"
"213","printUsage","printUsage","5","Body Change","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"214","printUsage","printUsage","5","Body Change","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"215","printUsage","printUsage","2","Body Change, Introduced, MultiChange","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"216","printUsage","printUsage","2","Body Change","Merge pull request #29 from Zearin/docs

Numerous minor edits to documentation","e08af41930d5538c586c29680047ab4521f9a2bc","Kohsuke Kawaguchi"
"217","printOption","printOption","4","Body Change, Introduced, MultiChange","Merge branch 'pull-20'

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","55df1bd74c0da327737c26816e49c20667ba531a","Kohsuke Kawaguchi"
"218","printOption","printOption","4","Body Change","Merge pull request #29 from Zearin/docs

Numerous minor edits to documentation","e08af41930d5538c586c29680047ab4521f9a2bc","Kohsuke Kawaguchi"
"219","printOption","printOption","4","Body Change","ParserProperties is only place to store the settings
","1a00f13387d96041698bfd2e5c5f5e39f20fefdf","Erb"
"220","printOption","printOption","4","Body Change","Merge pull request #102
","07c72a2f99dd4b3eccd1395f91313c81cb314cc6","Kohsuke Kawaguchi"
"221","createDefaultValuePart","createDefaultValuePart","2","File Renamed","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"222","createDefaultValuePart","createDefaultValuePart","2","Body Change, Introduced, MultiChange","Merge pull request #102
","07c72a2f99dd4b3eccd1395f91313c81cb314cc6","Kohsuke Kawaguchi"
"223","localize","localize","1","Body Change, Introduced, MultiChange","fixed a bug pointed out by vlad smyshlyaev <albedo072@gmail.com>
","5b94b7411d1ec5ed6ad4278a9e576241ac10b568","kohsuke"
"224","wrapLines","wrapLines","1","Body Change, Introduced, MultiChange","improved line wrapping
","6a0c6a9c64e8b75c2741cf32ccd6d7fb9fd382b8","kohsuke"
"225","getPrefixLen","getPrefixLen","4","Body Change, Introduced, MultiChange","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"226","getPrefixLen","getPrefixLen","4","Body Change","Obtained from: Igor Lankin
Submitted by:  Igor Lankin
Reviewed by:   Mark Sinke

Add aliases to option names.
","27cab037bba3ed35fa43f07bc95b25a69fbec779","marksinke"
"227","getPrefixLen","getPrefixLen","4","Body Change","Merge pull request #73

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","da7de2b8b1be12fb646997b97d2deec63eaa4c0b","Kohsuke Kawaguchi"
"228","getPrefixLen","getPrefixLen","4","Body Change","Moving the setting to ParserProperties
","03e32ef3083b23760d543dc6aab117df3909ded8","Kohsuke Kawaguchi"
"229","hasMore","hasMore","1","Modifier Change","Refactoring on CmdLineParser for more commonality between options and arguments
","b94fb5cd7bc9c2701dc19b761548628f53e4b0af","marksinke"
"230","getCurrentToken","getCurrentToken","1","Modifier Change","Refactoring on CmdLineParser for more commonality between options and arguments
","b94fb5cd7bc9c2701dc19b761548628f53e4b0af","marksinke"
"231","getParameter","getParameter","9","Body Change, Exceptions Change, MultiChange","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"232","getParameter","getParameter","9","Body Change, Exceptions Change, MultiChange","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"233","getParameter","getParameter","9","Modifier Change","Submitted by:  Mark Sinke
Just a small commit to add more @Override tags (keeping my Eclipse IDE happier)
","38e6d2925ee56762c8ec6ce3ef6c67e28ec63573","marksinke"
"234","getParameter","getParameter","9","Modifier Change, Body Change, Exceptions Change, MultiChange","Refactoring on CmdLineParser for more commonality between options and arguments
","b94fb5cd7bc9c2701dc19b761548628f53e4b0af","marksinke"
"235","getParameter","getParameter","9","Body Change, Exceptions Change, MultiChange","applied a patch from Daniel <daniel.j.larsson@gmail.com>
----
Hi,
Attached is a fairly small patch to include the parser instance in the
thrown CmdLineException. I'm using args4j for parsing subcommands, each with
it's own set of options, and thus used multiple parsers. It made sense to
have a global try...catch block, but then I had trouble calling the right
parser.printUsage() method. This is solved by including the parser in the
thrown exception:
try {
    ...
} catch (CmdLineException e) {
    ...
    e.getParser().printUsage(System.err);
}
Hope you'd consider this patch for the next release.
","a9084b8c6e387690bdeb9153145c0948170e27f5","kohsuke"
"236","getParameter","getParameter","9","Body Change, Exceptions Change, MultiChange","Merge pull request #36 from MikeMatrix/master

Simple underflow check, for more sensible exception","a37616e0fdedd10c2f74006546b4ea979a806bab","Kohsuke Kawaguchi"
"237","getParameter","getParameter","9","Exceptions Change","Merge pull request #62

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
	args4j/src/org/kohsuke/args4j/spi/Messages.properties
	args4j/test/ExampleTest.java
","35987782d2c9a94c9b0f76648b3c71d7d34e528f","Kohsuke Kawaguchi"
"238","getParameter","getParameter","9","Modifier Change","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"239","getParameter","getParameter","9","Modifier Change","Rely on static imports
","c5dfcfe0ae1d5d90e5783b81279aba38ad99a11b","Kohsuke Kawaguchi"
"240","size","size","4","File Renamed","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"241","size","size","4","Body Change, Introduced, MultiChange","added a method to return the # of remaining tokens.
","ccc09f4b428ccc76091df0447192cb5bfa91f8c3","kohsuke"
"242","size","size","4","Modifier Change","Merge branch 'optionhandlerregistry' of https://github.com/sfuhrm/args4j into optionhandlerregistry

Conflicts:
	args4j/src/org/kohsuke/args4j/CmdLineParser.java
","1e85f8a904541424b592659995dc5a40a1ba6056","Stephan Fuhrmann"
"243","size","size","4","Modifier Change","Rely on static imports
","c5dfcfe0ae1d5d90e5783b81279aba38ad99a11b","Kohsuke Kawaguchi"
"244","splitToken","splitToken","1","Body Change, Introduced, MultiChange","Merged pull request #30
","8ba661f8c3850b49de4e5f4ddb241d68a54d8da2","Kohsuke Kawaguchi"
"245","getOptionName","getOptionName","3","Modifier Change","Submitted by:  Mark Sinke
Just a small commit to add more @Override tags (keeping my Eclipse IDE happier)
","38e6d2925ee56762c8ec6ce3ef6c67e28ec63573","marksinke"
"246","getOptionName","getOptionName","3","Modifier Change, Body Change, MultiChange","Refactoring on CmdLineParser for more commonality between options and arguments
","b94fb5cd7bc9c2701dc19b761548628f53e4b0af","marksinke"
"247","getOptionName","getOptionName","3","Body Change","Obtained from: Igor Lankin
Submitted by:  Igor Lankin
Reviewed by:   Mark Sinke

Add aliases to option names.
","27cab037bba3ed35fa43f07bc95b25a69fbec779","marksinke"
"248","parseArgument","parseArgument","2","Body Change, Exceptions Change, Introduced, MultiChange","added a convenient overload.
","27f98eeec1b29304351afe1e19ac533158cb5200","kohsuke"
"249","parseArgument","parseArgument","2","Body Change","Merge pull request #65 from thomas-mc-work/master

print seperating colon in usage only for the first line","2ad9f552bafc1781d6512d44a962e4d6ef02e2a7","Kohsuke Kawaguchi"
"250","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","implemented args4j 2.0.
","b5339c5a775f89567de53683bbbde3fb187ad5c5","kohsuke"
"251","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","implemented issue 1: required option.
","12e20a92a6a2bab6214dcc4530e713192fd7a4c5","kohsuke"
"252","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Issue number:  3
Obtained from: lstadler

Possibility to specify line width in printUsage. Done via parser configuration.
","d5905e097d87938fba92ac54647d62ce56eb4ea2","jhm"
"253","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Submitted by:  Mark Sinke
Reviewed by:   Kohsuke Kawaguchi

Add argument handling to args4j. See ArgumentTest for a simple example. Look at @Argument for more options.
","c69aadfcfcd47b29ba8be3328ccd2dbd414d6e65","marksinke"
"254","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Refactoring on CmdLineParser for more commonality between options and arguments
","b94fb5cd7bc9c2701dc19b761548628f53e4b0af","marksinke"
"255","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Obtained from: Igor Lankin
Submitted by:  Igor Lankin
Reviewed by:   Mark Sinke

Add aliases to option names.
","27cab037bba3ed35fa43f07bc95b25a69fbec779","marksinke"
"256","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","CmdLineParser now correctly identifies long option values (that was missing from the previous commit)
","63d35cd77540b298eea313dfe7ef395e9dc73a6f","marksinke"
"257","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","applied a patch from Daniel <daniel.j.larsson@gmail.com>
----
Hi,
Attached is a fairly small patch to include the parser instance in the
thrown CmdLineException. I'm using args4j for parsing subcommands, each with
it's own set of options, and thus used multiple parsers. It made sense to
have a global try...catch block, but then I had trouble calling the right
parser.printUsage() method. This is solved by including the parser in the
thrown exception:
try {
    ...
} catch (CmdLineException e) {
    ...
    e.getParser().printUsage(System.err);
}
Hope you'd consider this patch for the next release.
","a9084b8c6e387690bdeb9153145c0948170e27f5","kohsuke"
"258","parseArgument","parseArgument","21","Body Change","Prepare for alternative 'markup' (instead of Annotations)
","86a083624034798d9a1bbc35dfa98acaa7cd283d","jhm"
"259","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Fixed issue #10.

If the argument index has some gaps, report the error accordingly.
","d729f9a6700aa9cef64b574c46237d7c8be4a4fb","Kohsuke Kawaguchi"
"260","parseArgument","parseArgument","21","Exceptions Change","Merge branch 'pull-14'

Conflicts:
	args4j/src/org/kohsuke/args4j/Messages.java
	args4j/src/org/kohsuke/args4j/Messages.properties
	args4j/src/org/kohsuke/args4j/Option.java
","eb74997416d4e91ff31b4b720f576ab944abfe08","Kohsuke Kawaguchi"
"261","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Merged pull request #30
","8ba661f8c3850b49de4e5f4ddb241d68a54d8da2","Kohsuke Kawaguchi"
"262","parseArgument","parseArgument","21","Body Change, Exceptions Change, MultiChange","Merge pull request #60 from sfuhrm/help-options

Help parameter introduction like seen in JCommander","668ace8644d0d34f4e97d78fdbe154b25317ddea","Kohsuke Kawaguchi"
