"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"102","testProcessFindFormNoOwnersFound","testProcessFindFormNoOwnersFound","9","Body Change, Exceptions Change, MultiChange","Refactor code logic
<refactor>: remove useless logic cod.
<refactor>: detele useless annotation which is provided by Jpa.
<refactor>: refactor implement of `findByLastName`, use Jpa to simplify query.
","1cad4124b7685d3e66ac376f44874a3d5319cb06","YiXuan Ding"
"103","testProcessFindFormNoOwnersFound","testProcessFindFormNoOwnersFound","9","Body Change, Exceptions Change, MultiChange","Use the java.util List.of() instead of the AssetJ Lists class

Signed-off-by: Antoine Rey <antoine.rey@free.fr>
","d7cc02f3d7dc1205128f40dc433b2dfcfa1fca51","Antoine Rey"
"104","testInitUpdateOwnerForm","testInitUpdateOwnerForm","4","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"105","testInitUpdateOwnerForm","testInitUpdateOwnerForm","4","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"106","testInitUpdateOwnerForm","testInitUpdateOwnerForm","4","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"107","testInitUpdateOwnerForm","testInitUpdateOwnerForm","4","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"108","testProcessUpdateOwnerFormSuccess","testProcessUpdateOwnerFormSuccess","5","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"109","testProcessUpdateOwnerFormSuccess","testProcessUpdateOwnerFormSuccess","5","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"110","testProcessUpdateOwnerFormSuccess","testProcessUpdateOwnerFormSuccess","5","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"111","testProcessUpdateOwnerFormSuccess","testProcessUpdateOwnerFormSuccess","5","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"112","testProcessUpdateOwnerFormSuccess","testProcessUpdateOwnerFormSuccess","5","Exceptions Change","Add user friendly error message
","405cdc635b10770a2f5ed70be973cdf905cfa736","Pedro Chevallier"
"113","testProcessUpdateOwnerFormUnchangedSuccess","testProcessUpdateOwnerFormUnchangedSuccess","1","Body Change, Exceptions Change, Introduced, MultiChange","Use open session in view and populate model attrs

Open session in view was switched off accidentally a while ago. Also
the mapping changes recently meant that the changes to @Valid model
attributes were not being propagated correctly.

Fixes #946 and #947
","d381fb658cb435a04e2271ca85bd3e8627a5e7e4","Dave Syer"
"114","testProcessUpdateOwnerFormHasErrors","testProcessUpdateOwnerFormHasErrors","5","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"115","testProcessUpdateOwnerFormHasErrors","testProcessUpdateOwnerFormHasErrors","5","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"116","testProcessUpdateOwnerFormHasErrors","testProcessUpdateOwnerFormHasErrors","5","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"117","testProcessUpdateOwnerFormHasErrors","testProcessUpdateOwnerFormHasErrors","5","Body Change, Exceptions Change, MultiChange","Use open session in view and populate model attrs

Open session in view was switched off accidentally a while ago. Also
the mapping changes recently meant that the changes to @Valid model
attributes were not being propagated correctly.

Fixes #946 and #947
","d381fb658cb435a04e2271ca85bd3e8627a5e7e4","Dave Syer"
"118","testProcessUpdateOwnerFormHasErrors","testProcessUpdateOwnerFormHasErrors","5","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"119","testShowOwner","testShowOwner","8","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"120","testShowOwner","testShowOwner","8","Body Change, Exceptions Change, MultiChange","Make Pet.visits @Transient

In that way the Pet and Visit entities are more modular, and we
don't have to rely on a bit of a hack which is that Hibernate
happily maps Pet to its ID in the entity generation (but fails
if you do it at compile time).
","7ef045dac8effb41d5f24c1e1011869b59a3d0a2","Dave Syer"
"121","testShowOwner","testShowOwner","8","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"122","testShowOwner","testShowOwner","8","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"123","testShowOwner","testShowOwner","8","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"124","testShowOwner","testShowOwner","8","Exceptions Change","test: simplify code
","dea3432a6da7f3c7ac46826b255f75dbf68e1c88","Anyul Rivas"
"125","testShowOwner","testShowOwner","8","Body Change, Exceptions Change, MultiChange","test: improve test readability
","19f5268ac1556233f6e09aadc10fda86e9e3f1a0","Anyul Rivas"
"126","testShowOwner","testShowOwner","8","Body Change, Exceptions Change, MultiChange","test: remove duplicate assertion
","8f799263e00b9fcf0d8ca78d864d8b46ce3b8aea","Anyul Rivas"
"127","testProcessUpdateOwnerFormWithIdMismatch","testProcessUpdateOwnerFormWithIdMismatch","2","Body Change, Exceptions Change, Introduced, MultiChange","Refactor:
- <optimize>: delete logic `add owner to model` because of the comment `@ModelAttribute(""owner"")`.
- <fix>: add logical judgment in ordet to avoid `owner` from `form` and `ownerId` from `url` mismatch.
","14af47d4e5b4e12e0ca28e5c2c8437528546c25d","YiXuan Ding"
"128","testProcessUpdateOwnerFormWithIdMismatch","testProcessUpdateOwnerFormWithIdMismatch","2","Body Change, Exceptions Change, MultiChange","refactor `OwnerRepository`:
-<replace>: use `JpaRepository` to replace `Repository` in `OwnerRepository` class.
-<remove1>: remove `save()` method. JpaRepository provides it by default.
-<remove2>: remove `@Query` because in `Owner` class, the `@OneToMany` annotiation achieved `fetch` in query.
-<refactor1>: use `Optional<Owner>` to recieve the result from `findById()`, and if is null, throw `IllegalArugmentExpection`.
-<refactor2>: achieve the assert to judge return value in tests.
-<add>: add name to `@author` tag.
","668629d5bda4e6a87fb43425c7eb95ffa19b47c7","YiXuan Ding"
"129","init","init","3","Body Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"130","init","init","3","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"131","init","init","3","Body Change","Remove PetRepository and use Owner as aggregate

Owner is really the aggregate root in DDD terms and there is no
need to directly access the Pet entity.
","c9534421c8d4f29b7d2d78636bb42f58b7cdebaa","Dave Syer"
"132","testInitNewVisitForm","testInitNewVisitForm","4","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"133","testInitNewVisitForm","testInitNewVisitForm","4","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"134","testInitNewVisitForm","testInitNewVisitForm","4","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"135","testInitNewVisitForm","testInitNewVisitForm","4","Body Change, Exceptions Change, MultiChange","Remove PetRepository and use Owner as aggregate

Owner is really the aggregate root in DDD terms and there is no
need to directly access the Pet entity.
","c9534421c8d4f29b7d2d78636bb42f58b7cdebaa","Dave Syer"
"136","testProcessNewVisitFormSuccess","testProcessNewVisitFormSuccess","5","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"137","testProcessNewVisitFormSuccess","testProcessNewVisitFormSuccess","5","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"138","testProcessNewVisitFormSuccess","testProcessNewVisitFormSuccess","5","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"139","testProcessNewVisitFormSuccess","testProcessNewVisitFormSuccess","5","Body Change, Exceptions Change, MultiChange","Remove PetRepository and use Owner as aggregate

Owner is really the aggregate root in DDD terms and there is no
need to directly access the Pet entity.
","c9534421c8d4f29b7d2d78636bb42f58b7cdebaa","Dave Syer"
"140","testProcessNewVisitFormSuccess","testProcessNewVisitFormSuccess","5","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"141","testProcessNewVisitFormHasErrors","testProcessNewVisitFormHasErrors","5","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"142","testProcessNewVisitFormHasErrors","testProcessNewVisitFormHasErrors","5","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"143","testProcessNewVisitFormHasErrors","testProcessNewVisitFormHasErrors","5","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"144","testProcessNewVisitFormHasErrors","testProcessNewVisitFormHasErrors","5","Body Change, Exceptions Change, MultiChange","Remove PetRepository and use Owner as aggregate

Owner is really the aggregate root in DDD terms and there is no
need to directly access the Pet entity.
","c9534421c8d4f29b7d2d78636bb42f58b7cdebaa","Dave Syer"
"145","testProcessNewVisitFormHasErrors","testProcessNewVisitFormHasErrors","5","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"146","setup","setup","1","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"147","testPrint","testPrint","2","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"148","testPrint","testPrint","2","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"149","shouldParse","shouldParse","3","Exceptions Change","Tidy up compiler warnings
","cf352663366ecabc4ed9aad125e7373e040bca45","Dave Syer"
"150","shouldParse","shouldParse","3","Body Change, Exceptions Change, MultiChange","Merge pull request #418 from wengertj

* pr/418:
  Polish ""Cleanup tests by using more idiomatic assertj assertions""
  Cleanup tests by using more idiomatic assertj assertions

Closes gh-418
","bebe9e50ed5d85c11768d2250461ae87ef8ecd44","Stephane Nicoll"
"151","shouldParse","shouldParse","3","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"152","shouldThrowParseException","shouldThrowParseException","5","Exceptions Change","Tidy up compiler warnings
","cf352663366ecabc4ed9aad125e7373e040bca45","Dave Syer"
"153","shouldThrowParseException","shouldThrowParseException","5","Body Change, Exceptions Change, MultiChange","Merge pull request #418 from wengertj

* pr/418:
  Polish ""Cleanup tests by using more idiomatic assertj assertions""
  Cleanup tests by using more idiomatic assertj assertions

Closes gh-418
","bebe9e50ed5d85c11768d2250461ae87ef8ecd44","Stephane Nicoll"
"154","shouldThrowParseException","shouldThrowParseException","5","Modifier Change, Body Change, Exceptions Change, MultiChange","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"155","shouldThrowParseException","shouldThrowParseException","5","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"156","shouldThrowParseException","shouldThrowParseException","5","Exceptions Change","Minor code changes are the following:
-Removed unused variables from few files.
-Added null assertions in some tests.
-Removed unnecessary throw exceptions.
","ae1bb8228c66ae885eb8022ced9bf2d6ad839e92","Mousa Al Bateh"
"157","makePetTypes","makePetTypes","1","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"158","testTriggerException","testTriggerException","9","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"159","testTriggerException","testTriggerException","9","Body Change","Configure caching properly to avoid error in vets
","80269539e27062592f4c28b0d5498f38fbc2d578","Dave Syer"
"160","testTriggerException","testTriggerException","9","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"161","testTriggerException","testTriggerException","9","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"162","testTriggerException","testTriggerException","9","Body Change","Updating dependencies and docker containers to current versions

See #1157
","0962ed7e8f5df8cf287c79975f9894f3189aebab","Patrick Baumgartner"
"163","testTriggerException","testTriggerException","9","Body Change, Exceptions Change, MultiChange","Update CrashControllerTests.java
","2249cbcb6f5da03a041ef1a6a20987889d6b8771","xerx593"
"164","testTriggerException","testTriggerException","9","Body Change, Exceptions Change, MultiChange","test: rewrite assertion using AssertJ for consistency
","4f78b07490d008e6fdfaf78d480b9f61567c4680","Anyul Rivas"
"165","testTriggerException","testTriggerException","9","Body Change, Exceptions Change, MultiChange","test: refactor using AssertJ assertions
","7055f0c6a6c99d89ba89be112969bb34f72212bb","Anyul Rivas"
"166","testTriggerException","testTriggerException","9","Body Change","Formatting
","c0bc91742605c3cd686ce86426cf9961f0a2c180","Dave Syer"
"167","testFindAll","testFindAll","2","Body Change, Exceptions Change, Introduced, MultiChange","Fixed Typo In PetClinicIntegrationTests
","60ddc68387816baeb0315c33670e622deff4079a","Nouman Rahman"
"168","testFindAll","testFindAll","2","Exceptions Change","Minor code changes are the following:
-Removed unused variables from few files.
-Added null assertions in some tests.
-Removed unnecessary throw exceptions.
","ae1bb8228c66ae885eb8022ced9bf2d6ad839e92","Mousa Al Bateh"
"169","testOwnerDetails","testOwnerDetails","1","Body Change, Introduced, MultiChange","Fixed Typo In PetClinicIntegrationTests
","60ddc68387816baeb0315c33670e622deff4079a","Nouman Rahman"
"170","main","main","1","File Renamed","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"171","createValidator","createValidator","3","File Renamed","removing unneeded attribute name
","754e27c00196b7652904c942b7eb7c9e23b88dd8","Mic"
"172","createValidator","createValidator","3","Body Change, Introduced, MultiChange","#18 Simplified Validator test so it doesn't have to use Spring config anymore
","a2a12c4d524624eec7196c745ac5dd3470867275","Mic"
"173","createValidator","createValidator","3","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"174","shouldNotValidateWhenFirstNameEmpty","shouldNotValidateWhenFirstNameEmpty","4","Body Change, Introduced, MultiChange","test methods:used should/shouldNot
","5c9ab6bd06b033afce6c2b5af1e251ad0836300b","michaelisvy"
"175","shouldNotValidateWhenFirstNameEmpty","shouldNotValidateWhenFirstNameEmpty","4","Body Change","Tidy up compiler warnings
","cf352663366ecabc4ed9aad125e7373e040bca45","Dave Syer"
"176","shouldNotValidateWhenFirstNameEmpty","shouldNotValidateWhenFirstNameEmpty","4","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"177","shouldNotValidateWhenFirstNameEmpty","shouldNotValidateWhenFirstNameEmpty","4","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"178","testFindAll","testFindAll","2","Exceptions Change","Docker-based integration tests don't work in native for now
","b4efc934b2cfcdb3ca6ca2fde0adb40b99dbb19d","Dave Syer"
"179","testFindAll","testFindAll","2","Exceptions Change","Minor code changes are the following:
-Removed unused variables from few files.
-Added null assertions in some tests.
-Removed unnecessary throw exceptions.
","ae1bb8228c66ae885eb8022ced9bf2d6ad839e92","Mousa Al Bateh"
"180","getById","getById","2","Body Change, Exceptions Change, Introduced, MultiChange","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"181","getById","getById","2","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"182","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Body Change, Introduced, MultiChange","Move util class to test code
","095b1a35d92fada0ecc37d4bae2bcefb39abf32a","Dave Syer"
"183","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Body Change","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"184","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Body Change","Merge pull request #418 from wengertj

* pr/418:
  Polish ""Cleanup tests by using more idiomatic assertj assertions""
  Cleanup tests by using more idiomatic assertj assertions

Closes gh-418
","bebe9e50ed5d85c11768d2250461ae87ef8ecd44","Stephane Nicoll"
"185","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"186","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"187","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Body Change","Add pagination for owners and vets lists in HTML

Fixes #91
","8ad9c05f74a96f46dd4211766fbb0bc78d48f94d","simrin051"
"188","shouldFindOwnersByLastName","shouldFindOwnersByLastName","7","Body Change","Refactor code logic
<refactor>: remove useless logic cod.
<refactor>: detele useless annotation which is provided by Jpa.
<refactor>: refactor implement of `findByLastName`, use Jpa to simplify query.
","1cad4124b7685d3e66ac376f44874a3d5319cb06","YiXuan Ding"
"189","shouldFindSingleOwnerWithPet","shouldFindSingleOwnerWithPet","5","Body Change, Introduced, MultiChange","Move util class to test code
","095b1a35d92fada0ecc37d4bae2bcefb39abf32a","Dave Syer"
"190","shouldFindSingleOwnerWithPet","shouldFindSingleOwnerWithPet","5","Body Change","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"191","shouldFindSingleOwnerWithPet","shouldFindSingleOwnerWithPet","5","Body Change","Merge pull request #418 from wengertj

* pr/418:
  Polish ""Cleanup tests by using more idiomatic assertj assertions""
  Cleanup tests by using more idiomatic assertj assertions

Closes gh-418
","bebe9e50ed5d85c11768d2250461ae87ef8ecd44","Stephane Nicoll"
"192","shouldFindSingleOwnerWithPet","shouldFindSingleOwnerWithPet","5","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"193","shouldFindSingleOwnerWithPet","shouldFindSingleOwnerWithPet","5","Body Change","refactor `OwnerRepository`:
-<replace>: use `JpaRepository` to replace `Repository` in `OwnerRepository` class.
-<remove1>: remove `save()` method. JpaRepository provides it by default.
-<remove2>: remove `@Query` because in `Owner` class, the `@OneToMany` annotiation achieved `fetch` in query.
-<refactor1>: use `Optional<Owner>` to recieve the result from `findById()`, and if is null, throw `IllegalArugmentExpection`.
-<refactor2>: achieve the assert to judge return value in tests.
-<add>: add name to `@author` tag.
","668629d5bda4e6a87fb43425c7eb95ffa19b47c7","YiXuan Ding"
"194","shouldInsertOwner","shouldInsertOwner","6","Body Change, Introduced, MultiChange","Move util class to test code
","095b1a35d92fada0ecc37d4bae2bcefb39abf32a","Dave Syer"
"195","shouldInsertOwner","shouldInsertOwner","6","Body Change","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"196","shouldInsertOwner","shouldInsertOwner","6","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"197","shouldInsertOwner","shouldInsertOwner","6","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"198","shouldInsertOwner","shouldInsertOwner","6","Body Change","Add pagination for owners and vets lists in HTML

Fixes #91
","8ad9c05f74a96f46dd4211766fbb0bc78d48f94d","simrin051"
"199","shouldInsertOwner","shouldInsertOwner","6","Body Change","Refactor code logic
<refactor>: remove useless logic cod.
<refactor>: detele useless annotation which is provided by Jpa.
<refactor>: refactor implement of `findByLastName`, use Jpa to simplify query.
","1cad4124b7685d3e66ac376f44874a3d5319cb06","YiXuan Ding"
"200","shouldUpdateOwner","shouldUpdateOwner","5","Body Change, Introduced, MultiChange","Move util class to test code
","095b1a35d92fada0ecc37d4bae2bcefb39abf32a","Dave Syer"
"201","shouldUpdateOwner","shouldUpdateOwner","5","Body Change","Modularize and migrate to aggregate-oriented domain

Vet, Owner, Visit. The Visit ""aggregate"" is a little artificial
but it demonstrates a useful point about not holding on to
references of ""parent"" (reference data) objects, i.e. the Visit has
an Integer petId, instead of a Pet field. In principle this app is
now almost ready to migrate to multiple services if anyone wanted
to do that.
","83ff9a50e378529993f4f772457dd24791b46438","Dave Syer"
"202","shouldUpdateOwner","shouldUpdateOwner","5","Modifier Change","Merge pull request #360 from arey

* pr/360:
  Polish ""Migrate tests to JUnit 5""
  Migrate tests to JUnit 5

Closes gh-360
","6e4c31c6817782a05ea13edc2cfc036c6686b7ff","Stephane Nicoll"
"203","shouldUpdateOwner","shouldUpdateOwner","5","Body Change","Apply spring-format plugin
","4e1f87407d80cdb4a5a293de89d62034fdcbb847","Dave Syer"
"204","shouldUpdateOwner","shouldUpdateOwner","5","Body Change","refactor `OwnerRepository`:
-<replace>: use `JpaRepository` to replace `Repository` in `OwnerRepository` class.
-<remove1>: remove `save()` method. JpaRepository provides it by default.
-<remove2>: remove `@Query` because in `Owner` class, the `@OneToMany` annotiation achieved `fetch` in query.
-<refactor1>: use `Optional<Owner>` to recieve the result from `findById()`, and if is null, throw `IllegalArugmentExpection`.
-<refactor2>: achieve the assert to judge return value in tests.
-<add>: add name to `@author` tag.
","668629d5bda4e6a87fb43425c7eb95ffa19b47c7","YiXuan Ding"
